matchNum,summoner,matchId,blueKills-redKills,blueAssists-redAssists,blueGold-redGold,blueAvgLevel-redAvgLevel,blueDamageToTurrets-redDamageToTurrets,blueDragonKills-redDragonKills,gameLength,numPlayers,outcome
318,Sikoram,"NA1_4217870860",3,-9,4002,0.4,1397,-3,1447,10,1
319,Sikoram,"NA1_4216678471",-8,-30,-6471,-0.8,-4080,-1,1520,10,0
320,Sikoram,"NA1_4216653087",4,18,2905,0,10747,3,2184,10,1
321,Sikoram,"NA1_4216354068",24,19,12236,0.4,16587,2,1670,10,1
322,Sikoram,"NA1_4215456959",-13,-30,-12318,-1.6,-25793,-2,1297,10,0
323,Sikoram,"NA1_4214376034",19,38,12730,1.6,15119,1,1467,10,1
324,Sikoram,"NA1_4214118457",-12,-17,-13808,-1.2,-27413,-2,1168,10,0
325,Sikoram,"NA1_4214115401",25,38,8692,1.4,9718,3,1343,10,1
326,Sikoram,"NA1_4214062556",12,13,9138,0.8,26579,0,1609,10,1
327,Sikoram,"NA1_4214056888",-7,-12,-4256,-0.4,-6067,3,2151,10,0
328,Sikoram,"NA1_4213243279",-9,-42,-12578,-1,-24513,1,1896,10,0
329,Sikoram,"NA1_4213206687",-7,0,-6889,-0.2,2040,-2,2309,10,0
330,Sikoram,"NA1_4213193167",18,27,11552,1.4,14028,1,1450,10,1
331,Sikoram,"NA1_4213190094",23,22,16978,1.2,16418,1,1485,10,1
332,Sikoram,"NA1_4195684216",19,52,10433,1.4,19427,4,1667,10,1
333,Sikoram,"NA1_4180670266",-9,-8,-12629,-1.2,-18356,-4,1869,10,0
334,Sikoram,"NA1_4178894461",-11,-16,-11009,-2,-16088,-2,1534,10,0
335,Sikoram,"NA1_4178846704",11,10,4372,0.8,15567,4,1616,10,1
336,Sikoram,"NA1_4171245434",11,26,7252,1.2,5547,2,1404,10,1
337,Sikoram,"NA1_4170640175",4,10,11677,1.4,16886,1,1528,10,1
338,Sikoram,"NA1_4170569017",14,10,13018,1.6,23154,1,1333,10,1
339,Sikoram,"NA1_4134430545",-13,-25,-9897,-0.8,-17423,-3,1553,10,0
340,Sikoram,"NA1_4125454846",30,42,14815,2.4,12564,0,1158,10,1
341,Sikoram,"NA1_4123404072",-16,-25,-11116,-1.6,-13374,-3,1509,10,0
342,Sikoram,"NA1_4122960463",-10,-37,-14568,-1.6,-15636,-4,1727,10,0
343,Sikoram,"NA1_4122899772",-6,-13,-8129,-2,-15307,-2,1447,10,0
344,Sikoram,"NA1_4122866654",-13,-16,-8070,-1.8,2311,0,969,10,0
345,Sikoram,"NA1_4120881995",-21,-28,-10223,-1.2,-16719,-3,1514,10,0
346,Sikoram,"NA1_4120852465",-4,15,-3601,-0.2,-722,-3,2674,10,1
347,Sikoram,"NA1_4119823467",9,10,14204,1.4,19105,1,1769,10,1
348,Sikoram,"NA1_4119702599",-8,-26,-6021,-0.4,-6477,0,2152,10,0
349,Sikoram,"NA1_4119647239",-23,-23,-14389,-2,-15404,-4,1754,10,0
350,Sikoram,"NA1_4093839612",-6,-2,-11151,-1.2,-26201,-2,1144,10,0
351,time wiII tell,"NA1_4265421441",-15,-13,-10371,-2,-7256,-3,1285,10,0
352,time wiII tell,"NA1_4259459587",13,8,13234,1.6,18420,1,1323,10,1
353,time wiII tell,"NA1_4215858148",9,19,11076,2.2,6191,-1,1459,10,1
354,time wiII tell,"NA1_4215829670",8,15,9930,0.8,14370,1,1352,10,1
355,time wiII tell,"NA1_4215832051",-12,-25,1875,0.4,10166,-2,1937,10,1
356,time wiII tell,"NA1_4208596084",7,22,6572,1.2,-1301,-1,1391,10,1
357,time wiII tell,"NA1_4208545977",11,35,6956,1,16356,-1,2122,10,1
358,time wiII tell,"NA1_4208551545",-11,-6,-9545,-1,-10972,0,1210,10,0
359,time wiII tell,"NA1_4208468270",-19,-41,-11447,-1.4,-16247,-3,1258,10,0
360,time wiII tell,"NA1_4207892119",-10,-21,-5273,-1.2,1120,1,2000,10,0
361,time wiII tell,"NA1_4207844047",5,21,6662,1,14367,0,1525,10,1
362,time wiII tell,"NA1_4207763888",-19,-37,-15148,-1.6,-20547,0,1655,10,0
363,time wiII tell,"NA1_4207584234",-23,-58,-11899,-1,-18151,-2,1708,10,0
364,time wiII tell,"NA1_4207558882",20,29,14981,1.6,15886,0,1277,10,1
365,time wiII tell,"NA1_4207357251",24,17,10231,2,17201,3,1327,10,1
366,time wiII tell,"NA1_4207350498",15,33,12989,0.8,5656,6,2227,10,1
367,time wiII tell,"NA1_4207284814",-15,-13,-9400,-1,-12738,-3,1887,10,0
368,time wiII tell,"NA1_4207290561",-21,-42,-11546,-1.6,-9232,-2,1416,10,0
369,time wiII tell,"NA1_4207204480",13,25,10431,2,8672,0,1403,10,1
370,time wiII tell,"NA1_4202075674",-12,-16,-4614,-0.6,-6721,-4,1481,10,0
371,time wiII tell,"NA1_4199989183",2,2,8906,1.6,8611,-1,1941,10,1
372,time wiII tell,"NA1_4199963249",23,27,18200,2.2,21994,-1,1452,10,1
373,time wiII tell,"NA1_4198600058",11,34,9702,2,11475,1,1411,10,1
374,time wiII tell,"NA1_4198542737",17,25,13318,1.8,4816,3,1072,10,1
375,time wiII tell,"NA1_4180359426",-15,-28,-13224,-1.6,-12052,-4,1962,10,0
376,time wiII tell,"NA1_4180362137",-22,-35,-7324,-1,-9608,-5,2036,10,1
377,time wiII tell,"NA1_4180286062",-14,-17,-9718,-1.4,-14274,-2,1797,10,0
378,time wiII tell,"NA1_4173397849",-13,-16,-6948,-1.2,-8951,-3,1685,10,0
379,time wiII tell,"NA1_4173413783",-3,-12,-9149,-0.8,-10429,1,1442,10,0
380,time wiII tell,"NA1_4173401560",-24,-38,-9770,-1.6,-10058,-4,1651,10,0
381,time wiII tell,"NA1_4172554739",14,31,8520,1.6,9584,3,1354,10,1
382,time wiII tell,"NA1_4172469472",-16,-16,-11027,-1,-20451,2,1637,10,0
383,time wiII tell,"NA1_4172454871",5,16,10934,1.4,16551,3,1462,10,1
384,time wiII tell,"NA1_4171431401",17,11,12718,1.8,7644,2,1527,10,1
385,time wiII tell,"NA1_4171385013",12,23,9121,1,10816,2,1451,10,1
386,time wiII tell,"NA1_4171318746",22,42,10115,1.6,16949,1,1504,10,1
387,time wiII tell,"NA1_4171028597",-30,-32,-12807,-2,-15407,-3,1485,10,0
388,time wiII tell,"NA1_4171023190",16,28,13801,2,11849,4,1599,10,1
389,time wiII tell,"NA1_4170866513",6,30,3930,0.8,4996,0,2364,10,1
390,time wiII tell,"NA1_4170871094",4,0,7376,1.2,9593,0,1701,10,1
391,time wiII tell,"NA1_4170757131",14,22,13959,2,18091,1,1403,10,1
392,time wiII tell,"NA1_4170771020",-18,-17,-16902,-2.4,-16904,-1,1143,10,0
393,time wiII tell,"NA1_4169961263",-15,-22,-10488,-1.4,-17026,-3,1475,10,0
394,time wiII tell,"NA1_4152287729",20,18,14756,1.4,15113,1,1223,10,1
395,time wiII tell,"NA1_4152273789",-2,27,-8265,-0.8,-12758,-2,2194,10,0
396,time wiII tell,"NA1_4151826343",-11,-21,-9217,-1.6,-7078,-3,1057,10,0
397,time wiII tell,"NA1_4151758949",5,12,6415,0.6,7279,1,1478,10,1
398,time wiII tell,"NA1_4151744014",9,1,9130,1,5342,1,1253,10,1
399,time wiII tell,"NA1_4151606301",2,20,6299,0.2,9831,3,2197,10,1
400,time wiII tell,"NA1_4151508222",12,21,9278,2,10046,3,1944,10,1
401,Sheepeyrace,"NA1_4254781058",-18,-27,-9052,-1.2,-18190,-3,1502,10,0
402,Sheepeyrace,"NA1_4249901405",-11,-28,-5402,-1.2,-1185,-1,1292,10,0
403,Sheepeyrace,"NA1_4249874404",-17,-33,-8793,-1,-3650,-1,1326,10,0
404,Sheepeyrace,"NA1_4249809150",8,16,8259,1,12325,-1,1313,10,1
405,Sheepeyrace,"NA1_4249082183",-9,-26,-7432,-1.6,-8988,-3,1447,10,0
406,Sheepeyrace,"NA1_4248993417",-1,-9,-1802,-1.4,7507,0,1929,10,0
407,Sheepeyrace,"NA1_4248008996",13,19,7338,0.6,18809,2,1581,10,1
408,Sheepeyrace,"NA1_4248003267",-6,2,-11842,-1.4,-10204,1,1580,10,0
409,Sheepeyrace,"NA1_4247989833",11,38,6530,1.2,19793,3,2020,10,1
410,Sheepeyrace,"NA1_4246107311",-27,-30,-17566,-1.8,-22510,-1,1199,10,0
411,Sheepeyrace,"NA1_4246142225",-16,-18,-15588,-2,-26606,-2,1111,10,0
412,Sheepeyrace,"NA1_4242338217",2,-6,-1156,0.6,7485,2,1910,10,1
413,Sheepeyrace,"NA1_4242314295",-25,-29,-15610,-2.4,-16173,-1,928,10,0
414,Sheepeyrace,"NA1_4242228627",-12,-26,-9832,-1,-663,0,2131,10,0
415,Sheepeyrace,"NA1_4242264456",19,17,12551,1.8,12800,0,862,10,1
416,Sheepeyrace,"NA1_4242082810",15,23,8844,1.4,17689,3,1414,10,1
417,Sheepeyrace,"NA1_4241875844",-8,-13,-10212,-1,-5901,1,1250,10,0
418,Sheepeyrace,"NA1_4241639602",10,6,7803,0.2,15771,0,1852,10,1
419,Sheepeyrace,"NA1_4241653150",19,18,9878,1.8,5707,3,1445,10,1
420,Sheepeyrace,"NA1_4241617199",16,27,11493,1.2,10414,3,1210,10,1
421,Sheepeyrace,"NA1_4241612221",-17,-20,-10770,-1.4,-3100,1,945,10,0
422,Sheepeyrace,"NA1_4241184759",-14,-22,-7855,-0.4,-4955,0,1252,10,0
423,Sheepeyrace,"NA1_4206212215",-13,-5,-12275,-0.8,-18254,-1,1683,10,0
424,Sheepeyrace,"NA1_4205998463",-18,-22,-13336,-1.4,-11090,-2,1221,10,0
425,Sheepeyrace,"NA1_4194068880",-10,-33,-10388,-1.6,-13690,-2,1775,10,0
426,Sheepeyrace,"NA1_4194075991",-24,-43,-13487,-1.4,-15063,1,1080,10,0
427,Sheepeyrace,"NA1_4194052742",-6,-7,-6524,-1,-8634,-3,1541,10,0
428,Sheepeyrace,"NA1_4193570922",11,27,7048,1.6,9261,1,1591,10,1
429,Sheepeyrace,"NA1_4192086398",13,28,12996,2,5143,-1,1450,10,1
430,Sheepeyrace,"NA1_4175140236",8,17,9770,0.6,9758,1,1240,10,1
431,Sheepeyrace,"NA1_4175067842",11,15,11288,2,16393,1,612,10,1
432,Sheepeyrace,"NA1_4175015609",7,6,6616,1.2,5598,0,614,10,1
433,Sheepeyrace,"NA1_4174981983",8,18,5577,1.4,7745,-1,1985,10,1
434,Sheepeyrace,"NA1_4174728121",1,14,4381,1,5182,-1,1951,10,1
435,Sheepeyrace,"NA1_4173081013",-8,-9,-7975,-1.2,-14587,2,1906,10,0
436,Sheepeyrace,"NA1_4172034265",-11,-8,-8696,-1.2,-16485,-2,2004,10,0
437,Sheepeyrace,"NA1_4172030203",-8,-30,-4219,-1,7351,1,2051,10,0
438,Sheepeyrace,"NA1_4171965205",17,27,12813,1.4,12925,0,1057,10,1
439,Sheepeyrace,"NA1_4171948944",9,31,11766,2,10015,2,1468,10,1
440,Sheepeyrace,"NA1_4171932948",10,16,10937,1.6,13801,2,1760,10,1
441,Sheepeyrace,"NA1_4171847131",-11,-5,-7790,-1.8,-11591,-2,1738,10,0
442,Sheepeyrace,"NA1_4171758953",-13,-27,-7463,-1.2,-5072,-4,1536,10,0
443,Sheepeyrace,"NA1_4171761326",-24,-25,-9189,-1.6,-5301,-2,1294,10,0
444,Sheepeyrace,"NA1_4171426551",-14,-39,654,-0.2,-9802,-3,2318,10,0
445,Sheepeyrace,"NA1_4171396549",-19,-50,-8352,-1.6,-15340,-1,2057,10,0
446,Sheepeyrace,"NA1_4169952856",8,9,5709,0.4,5587,-3,1267,10,1
447,Sheepeyrace,"NA1_4168983347",1,-9,3152,1,9279,1,1726,10,1
448,Sheepeyrace,"NA1_4168462529",-15,-44,-8508,-1.4,-7256,-2,2142,10,0
449,Sheepeyrace,"NA1_4168406235",-23,-34,-10870,-1.4,-11659,-4,1655,10,0
450,Sheepeyrace,"NA1_4168390744",22,17,14582,1.6,14418,3,1115,10,1
451,PwG Jumper,"NA1_4249735242",10,12,11328,1.2,17056,4,1538,10,1
452,PwG Jumper,"NA1_4249760762",13,8,7343,0.8,3182,-2,926,10,1
453,PwG Jumper,"NA1_4249705312",12,13,9193,1.8,8353,2,1696,10,1
454,PwG Jumper,"NA1_4237118849",-11,-25,-12555,-1.8,-19884,0,1652,10,0
455,PwG Jumper,"NA1_4229301152",-7,-19,-7131,-1.8,-5302,-1,1960,10,0
456,PwG Jumper,"NA1_4229247065",10,13,5949,1,2292,1,1358,10,1
457,PwG Jumper,"NA1_4229262407",-18,-21,-17594,-2.8,-23381,-3,1416,10,0
458,PwG Jumper,"NA1_4229198975",15,17,10697,2.2,18911,-1,1358,10,1
459,PwG Jumper,"NA1_4195763371",17,36,11262,1.4,23306,2,1558,10,1
460,PwG Jumper,"NA1_4195217687",14,8,10542,1.4,21795,-4,1667,10,1
461,PwG Jumper,"NA1_4195194809",13,13,9037,1.8,8079,0,956,10,1
462,PwG Jumper,"NA1_4195176147",7,16,11327,1.8,9132,0,1382,10,1
463,PwG Jumper,"NA1_4195141329",0,0,-8538,-1.4,-19790,0,1625,10,0
464,PwG Jumper,"NA1_4194259829",9,26,11441,1.4,15170,3,1939,10,1
465,PwG Jumper,"NA1_4194058237",-4,6,-3745,-0.8,-9862,0,2191,10,0
466,PwG Jumper,"NA1_4183284114",7,38,3791,1,-5283,0,1925,10,1
467,PwG Jumper,"NA1_4183227613",2,-4,-5975,-1,-11678,0,1669,10,0
468,PwG Jumper,"NA1_4183202546",-25,-28,-17173,-2,-22329,-3,1553,10,0
469,PwG Jumper,"NA1_4183176728",-18,-30,-13309,-2.6,-9403,1,1332,10,0
470,PwG Jumper,"NA1_4168494246",-14,-21,-6761,-2,-3219,-3,1354,10,0
471,PwG Jumper,"NA1_4168437836",-7,-10,-5016,-1.2,-11036,1,1462,10,0
472,PwG Jumper,"NA1_4104067787",-26,-43,-12532,-1,-16691,-4,1925,10,0
473,PwG Jumper,"NA1_4103957291",-11,-11,-10720,-1.6,-13491,0,1758,10,0
474,PwG Jumper,"NA1_4103835374",15,36,8980,1.4,11369,4,1619,10,1
475,PwG Jumper,"NA1_4103773687",9,21,7881,1,20060,0,1842,10,1
476,PwG Jumper,"NA1_4103670890",13,13,13323,1.4,22815,4,1510,10,1
477,PwG Jumper,"NA1_4103633659",5,41,1496,1.2,-5922,-2,2010,10,1
478,PwG Jumper,"NA1_4103579411",-4,-4,-8062,-0.6,-15111,-2,980,10,0
479,PwG Jumper,"NA1_4103541008",11,12,13434,1.2,21880,4,1674,10,1
480,PwG Jumper,"NA1_4101554161",-22,-25,-12456,-1.4,-8767,-1,955,10,0
481,PwG Jumper,"NA1_4101511868",-14,-17,-12087,-1.6,-13149,-2,930,10,0
482,PwG Jumper,"NA1_4091922135",23,38,20125,1.8,30610,0,1177,10,1
483,PwG Jumper,"NA1_4091835679",-9,0,-11724,-1,-12783,-3,1334,10,0
484,PwG Jumper,"NA1_4091817999",7,5,4626,0.6,11448,2,1703,10,1
485,PwG Jumper,"NA1_4091812688",19,11,10985,1.8,19366,1,1301,10,1
486,PwG Jumper,"NA1_4091696322",-11,-19,-5679,-1.2,-10200,1,1628,10,0
487,PwG Jumper,"NA1_4091689939",17,28,12401,2,16725,2,1385,10,1
488,PwG Jumper,"NA1_4091662838",-3,-21,-2496,-0.8,-12796,-1,1605,10,0
489,PwG Jumper,"NA1_4091580200",9,26,8081,0.8,7590,4,1835,10,1
490,PwG Jumper,"NA1_4091513253",13,36,8906,2,7807,-1,1686,10,1
491,PwG Jumper,"NA1_4091200920",11,35,7399,1.6,15011,0,1863,10,1
492,PwG Jumper,"NA1_4090885829",-16,-41,-13707,-2,-15257,-1,1430,10,0
493,PwG Jumper,"NA1_4090796483",-14,-6,-12302,-1.8,-19796,-1,1498,10,0
494,PwG Jumper,"NA1_4090769368",19,23,11666,1.4,14381,0,1234,10,1
495,PwG Jumper,"NA1_4090677144",-3,-3,-6103,-0.8,-19171,0,1295,10,0
496,PwG Jumper,"NA1_4090405098",0,-4,-3743,-0.4,-3647,-2,2441,10,0
497,PwG Jumper,"NA1_4090400907",5,9,9659,1.6,20474,1,1838,10,1
498,PwG Jumper,"NA1_4090317145",-3,-17,-9826,-1.6,-18013,0,2284,10,0
499,PwG Jumper,"NA1_4090302292",-15,-34,-11960,-1.6,-8425,-3,1637,10,0
500,PwG Jumper,"NA1_4090339935",-7,-8,-9666,-1,-14237,-3,1360,10,0
501,IllIllIlIIIIlIII,"NA1_4256218382",13,43,7480,2,11173,1,1386,10,1
502,IllIllIlIIIIlIII,"NA1_4253364475",15,21,9834,0.6,13659,0,1131,10,1
503,IllIllIlIIIIlIII,"NA1_4248947509",-25,-44,-8905,-1.6,-15972,-2,1201,10,0
504,IllIllIlIIIIlIII,"NA1_4229261674",-8,-13,-8841,-1.6,-6821,-3,1366,10,0
505,IllIllIlIIIIlIII,"NA1_4225785815",-14,-16,-10791,-1.6,-14273,-2,1257,10,0
506,IllIllIlIIIIlIII,"NA1_4225768873",-13,-18,-10131,-1.4,-22667,0,1630,10,0
507,IllIllIlIIIIlIII,"NA1_4225724104",13,14,10494,1,19524,-2,1863,10,1
508,IllIllIlIIIIlIII,"NA1_4225677622",-19,-28,-13619,-1.8,-13357,-3,1885,10,0
509,IllIllIlIIIIlIII,"NA1_4223099944",-10,7,-7502,-0.4,7599,3,2151,10,1
510,IllIllIlIIIIlIII,"NA1_4219712495",18,32,6468,1,3630,2,1628,10,1
511,IllIllIlIIIIlIII,"NA1_4219686691",-9,-24,-7089,-1.2,-15733,-4,1640,10,0
512,IllIllIlIIIIlIII,"NA1_4215889684",-12,-8,-9808,-1.4,-2985,-3,1300,10,0
513,IllIllIlIIIIlIII,"NA1_4214468268",20,37,13144,1.4,20550,0,1606,10,1
514,IllIllIlIIIIlIII,"NA1_4214452929",15,21,7736,1,9581,1,1544,10,1
515,IllIllIlIIIIlIII,"NA1_4214324302",17,25,6328,0.6,527,1,1267,10,1
516,IllIllIlIIIIlIII,"NA1_4214299944",-10,-8,-4401,-1.2,-7654,-4,1545,10,0
517,IllIllIlIIIIlIII,"NA1_4214281024",-2,6,-4130,0,-173,2,2407,10,1
518,IllIllIlIIIIlIII,"NA1_4212170518",-8,-17,-10972,-1.6,-8648,1,2108,10,0
519,IllIllIlIIIIlIII,"NA1_4212116833",6,17,7178,1,7629,1,1210,10,1
520,IllIllIlIIIIlIII,"NA1_4211682541",25,41,14219,2,17669,2,1657,10,1
521,IllIllIlIIIIlIII,"NA1_4211597195",1,-1,6389,1.6,5389,3,2004,10,1
522,IllIllIlIIIIlIII,"NA1_4210191807",-13,-20,-7543,-1,-9630,-1,1768,10,0
523,IllIllIlIIIIlIII,"NA1_4210164465",-24,-34,-14164,-1.8,-5838,-2,1701,10,0
524,IllIllIlIIIIlIII,"NA1_4209320407",-17,-19,-13575,-1.8,-15981,-4,1456,10,0
525,IllIllIlIIIIlIII,"NA1_4201423140",-1,22,1552,0.8,13253,1,2024,10,1
526,IllIllIlIIIIlIII,"NA1_4199198491",18,8,15011,2,21736,2,997,10,1
527,IllIllIlIIIIlIII,"NA1_4199185709",-27,-37,-10714,-2,-5473,-3,1593,10,0
528,IllIllIlIIIIlIII,"NA1_4198534663",11,24,8070,1.4,4491,0,1782,10,1
529,IllIllIlIIIIlIII,"NA1_4198487251",13,28,8312,1.4,10793,-2,1550,10,1
530,IllIllIlIIIIlIII,"NA1_4198439423",3,32,6693,0.8,16536,-1,1555,10,1
531,IllIllIlIIIIlIII,"NA1_4198451375",6,14,8817,1.2,10311,2,1387,10,1
532,IllIllIlIIIIlIII,"NA1_4195115458",2,21,-1912,-0.6,1144,-2,1875,10,1
533,IllIllIlIIIIlIII,"NA1_4195064598",-10,-5,-9870,-1.4,-9545,-2,955,10,0
534,IllIllIlIIIIlIII,"NA1_4195101443",9,6,5302,1.2,-614,2,1629,10,1
535,IllIllIlIIIIlIII,"NA1_4195008774",6,-1,6991,1,5325,1,1487,10,1
536,IllIllIlIIIIlIII,"NA1_4195053983",-3,-9,-9370,-1.4,-9137,2,2272,10,0
537,IllIllIlIIIIlIII,"NA1_4193534478",-19,-34,-15669,-1.8,-18563,-1,1112,10,0
538,IllIllIlIIIIlIII,"NA1_4193561561",-19,-32,-12081,-2.4,-16428,-3,1443,10,0
539,IllIllIlIIIIlIII,"NA1_4192684631",12,9,13621,2,14092,2,929,10,1
540,IllIllIlIIIIlIII,"NA1_4192690015",17,17,14554,2.4,15990,3,1376,10,1
541,IllIllIlIIIIlIII,"NA1_4192625894",-10,-11,-12800,-1.6,-18749,-1,1321,10,0
542,IllIllIlIIIIlIII,"NA1_4192490142",-12,-9,-6716,-1,-5160,-1,923,10,0
543,IllIllIlIIIIlIII,"NA1_4192426873",16,31,7262,1.4,4730,0,1733,10,1
544,IllIllIlIIIIlIII,"NA1_4192320540",-12,-28,-4678,0,-10963,-1,2070,10,0
545,IllIllIlIIIIlIII,"NA1_4192237622",14,23,9090,1.4,11130,2,1581,10,1
546,IllIllIlIIIIlIII,"NA1_4192273481",-18,-24,-15555,-1.4,-13333,-2,1170,10,0
547,IllIllIlIIIIlIII,"NA1_4190746076",6,6,-2989,-0.4,619,1,2170,10,0
548,IllIllIlIIIIlIII,"NA1_4189996898",16,26,10445,1.6,11334,-1,1825,10,1
549,IllIllIlIIIIlIII,"NA1_4189981062",-9,1,2386,0.6,3115,3,2074,10,1
550,IllIllIlIIIIlIII,"NA1_4189944101",-1,-31,4953,0,10187,2,2381,10,1
551,Suicide Symphony,"NA1_4261106586",16,43,9425,0.8,8502,2,1685,10,1
552,Suicide Symphony,"NA1_4259660946",-18,-30,-11206,-0.8,-22095,-3,1446,10,0
553,Suicide Symphony,"NA1_4259655743",-11,-7,-11783,-1.4,-59235,-3,1453,10,0
554,Suicide Symphony,"NA1_4259631616",-1,1,1766,0,7611,2,2618,10,1
555,Suicide Symphony,"NA1_4259300302",19,26,1355,0.6,2269,3,1872,10,1
556,Suicide Symphony,"NA1_4258986116",11,26,11682,1.2,11831,1,1181,10,1
557,Suicide Symphony,"NA1_4258820126",4,-7,1617,0.2,12760,2,2155,10,1
558,Suicide Symphony,"NA1_4258790197",-14,-4,-12086,-1,-17506,-3,1212,10,0
559,Suicide Symphony,"NA1_4258737721",15,11,7027,1,10670,4,1627,10,1
560,Suicide Symphony,"NA1_4257232619",15,29,11775,1.2,18096,4,1600,10,1
561,Suicide Symphony,"NA1_4257186591",-14,-27,-10670,-1.2,-19502,-4,1805,10,0
562,Suicide Symphony,"NA1_4256242300",-24,-36,-8634,-1.4,-5736,-4,1525,10,0
563,Suicide Symphony,"NA1_4256207216",-8,-4,-2943,-1.2,-7325,3,1417,10,0
564,Suicide Symphony,"NA1_4256203475",-12,-7,-8152,-1.8,-10911,-1,1640,10,0
565,Suicide Symphony,"NA1_4255908230",-23,-21,-18239,-2.2,-16096,-3,1318,10,0
566,Suicide Symphony,"NA1_4255877579",19,13,12768,1.4,11173,2,1537,10,1
567,Suicide Symphony,"NA1_4255884815",1,7,-8249,-1,-4432,0,1863,10,0
568,Suicide Symphony,"NA1_4255491045",9,24,15633,1.4,19538,2,1591,10,1
569,Suicide Symphony,"NA1_4255436919",-12,-17,-9883,-1.2,-11430,-2,1556,10,0
570,Suicide Symphony,"NA1_4254430958",-16,-37,-4335,-1.2,-6674,-3,1669,10,0
571,Suicide Symphony,"NA1_4253161523",21,32,12783,1.8,6106,-1,1619,10,1
572,Suicide Symphony,"NA1_4253109053",-22,-21,-13669,-1.8,-10248,-3,1231,10,0
573,Suicide Symphony,"NA1_4253096484",-9,-33,-6818,-1.2,519,-4,1509,10,0
574,Suicide Symphony,"NA1_4252523630",21,40,12825,1.8,4251,1,1525,10,1
575,Suicide Symphony,"NA1_4251493467",14,16,11986,1.8,15925,0,1226,10,1
576,Suicide Symphony,"NA1_4251386588",4,2,7414,0.8,4236,2,941,10,1
577,Suicide Symphony,"NA1_4250606269",-16,-24,-11102,-1.6,-5191,0,1187,10,0
578,Suicide Symphony,"NA1_4250583762",-5,-2,-9705,-1,-15141,-2,1151,10,0
579,Suicide Symphony,"NA1_4248846906",12,18,15947,2,16203,3,2126,10,1
580,Suicide Symphony,"NA1_4248870040",18,22,15760,1.8,17208,3,1422,10,1
581,Suicide Symphony,"NA1_4248612974",5,18,-2325,-0.2,-2438,1,1368,10,0
582,Suicide Symphony,"NA1_4248527063",20,21,12988,1.6,16806,2,1777,10,1
583,Suicide Symphony,"NA1_4248523983",8,30,8939,1,15551,1,1496,10,1
584,Suicide Symphony,"NA1_4248539748",18,18,3910,1,-16376,1,1842,10,0
585,Suicide Symphony,"NA1_4248467310",5,17,5179,0.8,1048,-1,2138,10,1
586,Suicide Symphony,"NA1_4248464281",-10,-8,-9189,-1.2,-15574,-1,1472,10,0
587,Suicide Symphony,"NA1_4247820989",-13,-29,-13283,-0.8,-9451,-3,1569,10,0
588,Suicide Symphony,"NA1_4247479884",-9,-29,-6434,-1.2,-6671,1,1327,10,0
589,Suicide Symphony,"NA1_4247116319",-22,-26,-12768,-1.8,-9394,-2,1822,10,0
590,Suicide Symphony,"NA1_4247060463",-19,-29,-7577,-1,-41976,-3,1226,10,0
591,Suicide Symphony,"NA1_4247007190",16,18,11850,1,21830,3,1204,10,1
592,Suicide Symphony,"NA1_4246101210",-31,-10,-18097,-1.6,-20541,-4,1768,10,0
593,Suicide Symphony,"NA1_4245985518",6,7,7487,1.4,13843,1,2117,10,1
594,Suicide Symphony,"NA1_4245966806",-4,10,471,0,6560,-2,1682,10,1
595,Suicide Symphony,"NA1_4245574894",0,0,275,0.4,82,0,195,10,1
596,Suicide Symphony,"NA1_4245582776",-8,-19,-3023,-0.8,-5445,-2,2112,10,0
597,Suicide Symphony,"NA1_4245620029",-9,-23,-4952,-1.4,563,-3,1969,10,0
598,Suicide Symphony,"NA1_4245230625",-26,-39,-9859,-1.6,-5917,-2,2034,10,0
599,Suicide Symphony,"NA1_4245126462",-23,-48,-12581,-2.4,-18281,-1,1534,10,0
600,Suicide Symphony,"NA1_4245082814",12,19,7252,1.2,1586,1,1365,10,1
601,zendeptrai98,"NA1_4267252576",-21,-30,-12839,-1.6,-18611,-1,1432,10,0
602,zendeptrai98,"NA1_4267109374",17,15,8077,1.6,-564,3,1498,10,1
603,zendeptrai98,"NA1_4267123347",-3,1,824,-0.2,8497,1,2253,10,1
604,zendeptrai98,"NA1_4267121456",12,14,6515,1,2234,1,615,10,1
605,zendeptrai98,"NA1_4266683715",17,15,15001,2,13531,3,1893,10,1
606,zendeptrai98,"NA1_4266700161",11,6,593,0.6,-18420,-3,2185,10,0
607,zendeptrai98,"NA1_4266617921",14,18,11975,1.6,13058,4,1717,10,1
608,zendeptrai98,"NA1_4266606620",-8,-11,-7551,-2,-4644,-1,642,10,0
609,zendeptrai98,"NA1_4266631593",-8,-27,-8897,-1.6,-9511,1,2033,10,0
610,zendeptrai98,"NA1_4266442486",-7,-19,-11813,-1.2,-17570,-3,1750,10,0
611,zendeptrai98,"NA1_4266367006",15,15,14431,2.2,18278,-1,798,10,1
612,zendeptrai98,"NA1_4266358342",3,19,10680,1,15157,-4,1624,10,1
613,zendeptrai98,"NA1_4266323233",-17,-16,-11509,-0.6,-23692,1,1307,10,0
614,zendeptrai98,"NA1_4266256726",-14,-19,-10700,-1.8,-6936,-4,1735,10,0
615,zendeptrai98,"NA1_4266228509",-18,-28,-12174,-1.6,-3829,-3,2177,10,0
616,zendeptrai98,"NA1_4266212236",17,11,12265,1,21384,4,1882,10,1
617,zendeptrai98,"NA1_4265825830",9,13,1412,0.2,-10362,1,2136,10,0
